epoch;loss;lr;precision;recall;val_loss;val_precision;val_recall
0;0.3381868600845337;0.002;0.4984227120876312;0.7519243955612183;0.3753576874732971;0.0;0.0
1;0.1287795454263687;0.002;0.7073616981506348;0.6820207238197327;0.2830885052680969;0.0;0.0
2;0.10600228607654572;0.002;0.7258559465408325;0.6536906957626343;0.2244466245174408;1.0;0.0010162232210859656
3;0.09326685965061188;0.002;0.7439169883728027;0.6713505387306213;0.13483083248138428;0.9015364646911621;0.16681788861751556
4;0.09106485545635223;0.002;0.7442322373390198;0.6744590997695923;0.0865640789270401;0.8804275393486023;0.44842061400413513
5;0.08962413668632507;0.002;0.746241569519043;0.6838030219078064;0.10719694197177887;0.9042539596557617;0.34870976209640503
6;0.08855713158845901;0.002;0.7476179003715515;0.6816032528877258;0.07045488804578781;0.7489071488380432;0.737862765789032
7;0.08724638819694519;0.002;0.7488194704055786;0.6906570196151733;0.07324271649122238;0.812857449054718;0.6207430362701416
8;0.08664075285196304;0.002;0.7479503750801086;0.6968949437141418;0.07568494230508804;0.811995267868042;0.621577799320221
9;0.0855482667684555;0.002;0.7540255784988403;0.6938708424568176;0.07195796817541122;0.7625187039375305;0.708331823348999
10;0.09632434695959091;0.002;0.7294812798500061;0.651863694190979;0.0995025560259819;0.843927800655365;0.35351261496543884
11;0.08835971355438232;0.00020000001;0.7488519549369812;0.6826368570327759;0.07084798067808151;0.7767890095710754;0.6822124719619751
12;0.08678936213254929;0.00020000001;0.7494333386421204;0.6924096345901489;0.06893951445817947;0.7781721353530884;0.7029240727424622
13;0.08644114434719086;0.00020000001;0.7475925087928772;0.6999886631965637;0.06908730417490005;0.7880814075469971;0.6901849508285522
14;0.08568816632032394;0.00020000001;0.7528289556503296;0.6969287395477295;0.06895609200000763;0.752131462097168;0.7502752542495728
15;0.08715697377920151;0.00020000001;0.7512474060058594;0.6941927075386047;0.06839896738529205;0.7679758071899414;0.7283780574798584
16;0.0852900817990303;0.00020000001;0.7523413896560669;0.6993421912193298;0.06771992146968842;0.7717648148536682;0.7266964316368103
17;0.08457036316394806;0.00020000001;0.7541490197181702;0.7034648060798645;0.06783359497785568;0.7835017442703247;0.7139089703559875
18;0.08407796919345856;0.00020000001;0.7557948231697083;0.7048782110214233;0.06857036054134369;0.7824878692626953;0.701653778553009
