epoch;dice_coef;jacard_coef;loss;lr;val_dice_coef;val_jacard_coef;val_loss
18;0.6618373394012451;0.49683547019958496;-0.6634236574172974;1e-05;0.6728026270866394;0.5082504153251648;-0.6720961928367615
19;0.6659693121910095;0.5014696717262268;-0.6661755442619324;1e-05;0.6740059852600098;0.509404718875885;-0.6731189489364624
20;0.6676976084709167;0.5041597485542297;-0.6669256687164307;1e-05;0.6694449782371521;0.504964292049408;-0.669337809085846
21;0.6726490259170532;0.5084933042526245;-0.6727731823921204;1e-05;0.6725388169288635;0.5080986618995667;-0.6725357174873352
22;0.6705995202064514;0.5084819793701172;-0.6747596859931946;1e-05;0.6850982308387756;0.5221133828163147;-0.6844675540924072
23;0.6793757081031799;0.5166823267936707;-0.6791775822639465;1e-05;0.6729862093925476;0.5087341666221619;-0.6730175018310547
24;0.6860350966453552;0.523690402507782;-0.6861612200737;1e-05;0.6674936413764954;0.5022821426391602;-0.6666379570960999
25;0.6870915293693542;0.5252077579498291;-0.6866951584815979;1e-05;0.681668758392334;0.5181648135185242;-0.6800190210342407
26;0.6829475164413452;0.523374617099762;-0.688793957233429;1e-05;0.6861848831176758;0.5231910347938538;-0.6845937967300415
27;0.6922305226325989;0.5315130352973938;-0.6916225552558899;1e-05;0.682420551776886;0.5188505053520203;-0.6804373860359192
28;0.6936109662055969;0.5331218838691711;-0.6940751671791077;1e-05;0.6801087260246277;0.5166124701499939;-0.679783284664154
29;0.6977697610855103;0.5379660129547119;-0.6971731185913086;1e-05;0.6759122014045715;0.5120636820793152;-0.6748582124710083
30;0.7006643414497375;0.5412150025367737;-0.7009740471839905;1e-05;0.6851457953453064;0.5222752094268799;-0.6829710602760315
31;0.6973746418952942;0.5398216843605042;-0.703304648399353;1e-05;0.6784406304359436;0.514893114566803;-0.6769391298294067
32;0.7043708562850952;0.5463709831237793;-0.704369306564331;1e-05;0.6856164932250977;0.5228058099746704;-0.6835008859634399
33;0.7120388150215149;0.5543935298919678;-0.7119203209877014;1e-05;0.6909356713294983;0.5288507342338562;-0.6877763271331787
34;0.7141668796539307;0.5569494962692261;-0.7141030430793762;1e-05;0.6904014945030212;0.528494656085968;-0.6880108118057251
35;0.7165740132331848;0.5602259039878845;-0.7157301902770996;1e-05;0.691337525844574;0.5295753479003906;-0.688602089881897
36;0.7132503986358643;0.557465672492981;-0.7131221294403076;1e-05;0.6861956715583801;0.5236868262290955;-0.6841748952865601
37;0.7169339656829834;0.5614007711410522;-0.7169545292854309;1e-05;0.6868903636932373;0.5244172215461731;-0.6849981546401978
38;0.7198538780212402;0.5651265382766724;-0.7230504155158997;1e-05;0.6941555142402649;0.5329118371009827;-0.6917315721511841
39;0.7245624661445618;0.5703101754188538;-0.7241581678390503;1e-05;0.6915230751037598;0.5297657251358032;-0.6876857876777649
40;0.7266727685928345;0.572532594203949;-0.7271263003349304;1e-05;0.6971464157104492;0.536472499370575;-0.6938931941986084
41;0.7308287024497986;0.5773097276687622;-0.731751024723053;1e-05;0.693000853061676;0.5312197804450989;-0.6892338991165161
42;0.7268298268318176;0.573745608329773;-0.7260270118713379;1e-05;0.6898233294487;0.527638852596283;-0.686197817325592
43;0.7297390699386597;0.5773437023162842;-0.7299734354019165;1e-05;0.6970883011817932;0.536295473575592;-0.6935856342315674
44;0.7312046885490417;0.5790023803710938;-0.7342508435249329;1e-05;0.7033259868621826;0.5437157154083252;-0.6988723278045654
45;0.7379496693611145;0.5865001082420349;-0.7375240325927734;1e-05;0.6958214640617371;0.5348656177520752;-0.6914056539535522
46;0.741416335105896;0.5904365181922913;-0.7410002946853638;1e-05;0.6981065273284912;0.5373774170875549;-0.6939562559127808
47;0.737877607345581;0.5872408151626587;-0.7409054040908813;1e-05;0.6910673975944519;0.5292932987213135;-0.6877005696296692
48;0.7426929473876953;0.5922990441322327;-0.742375910282135;1e-05;0.6964952945709229;0.535478413105011;-0.6916846036911011
49;0.740257740020752;0.5908302068710327;-0.7442501783370972;1e-05;0.6929544806480408;0.5312068462371826;-0.6873052716255188
50;0.7446330189704895;0.5954784750938416;-0.7442923784255981;1e-05;0.6995020508766174;0.5390191674232483;-0.6952530741691589
51;0.7455797791481018;0.597366452217102;-0.7493342161178589;1e-05;0.7019393444061279;0.5420630574226379;-0.6975542306900024
52;0.7478293776512146;0.5991804599761963;-0.7488855719566345;1e-05;0.7021980881690979;0.5421352982521057;-0.6971527934074402
53;0.7499157786369324;0.6022226214408875;-0.7494978904724121;1e-05;0.7038924694061279;0.5442999005317688;-0.6989255547523499
54;0.7559856176376343;0.6089852452278137;-0.7561502456665039;1e-05;0.7042533755302429;0.5446221828460693;-0.6991170644760132
55;0.7563008069992065;0.6097636222839355;-0.7559957504272461;1e-05;0.7037941813468933;0.54415363073349;-0.6982027292251587
56;0.758466899394989;0.6120741367340088;-0.758417010307312;1e-05;0.7045984268188477;0.5450281500816345;-0.6992355585098267
57;0.7577416300773621;0.6130119562149048;-0.7621631026268005;1e-05;0.705202579498291;0.5456321239471436;-0.700028121471405
58;0.7536396980285645;0.6093358993530273;-0.7597687244415283;1e-05;0.7040392756462097;0.5445813536643982;-0.6994815468788147
59;0.7659027576446533;0.6216529607772827;-0.7656998634338379;1e-05;0.7080044746398926;0.5493142008781433;-0.702825665473938
60;0.7619220614433289;0.6175583600997925;-0.763774573802948;1e-05;0.7097604870796204;0.5513609647750854;-0.7042231559753418
61;0.7634165287017822;0.6202602982521057;-0.7678536772727966;1e-05;0.7030127644538879;0.5432462096214294;-0.6979500651359558
62;0.767656683921814;0.6247283816337585;-0.7700626254081726;1e-05;0.709330141544342;0.5509664416313171;-0.7033036947250366
63;0.7683200836181641;0.625886857509613;-0.7685121893882751;1e-05;0.7097633481025696;0.5514393448829651;-0.7028599977493286
64;0.7748980522155762;0.6337742805480957;-0.7741117477416992;1e-05;0.712136447429657;0.5544453263282776;-0.7057360410690308
65;0.7749826312065125;0.6336603760719299;-0.7752558588981628;1e-05;0.7097110748291016;0.5513580441474915;-0.702363133430481
66;0.772197425365448;0.6315083503723145;-0.7763309478759766;1e-05;0.710737407207489;0.5527939796447754;-0.7049338221549988
67;0.7737837433815002;0.6327494382858276;-0.7736231684684753;1e-05;0.709937572479248;0.5516154766082764;-0.70333331823349
68;0.7755883932113647;0.6353754997253418;-0.7750959396362305;1e-05;0.7128106951713562;0.5549930930137634;-0.7061961889266968
69;0.7760435342788696;0.635613203048706;-0.7773879170417786;1e-05;0.7122682929039001;0.5545273423194885;-0.7065335512161255
70;0.7770472764968872;0.6375668048858643;-0.7800487875938416;1e-05;0.713096559047699;0.5554884076118469;-0.7076647281646729
71;0.7743406891822815;0.6355805993080139;-0.7785655856132507;1e-05;0.7130430340766907;0.5553165078163147;-0.707050621509552
72;0.7833039164543152;0.6451791524887085;-0.7828884720802307;1e-05;0.707693874835968;0.5487191677093506;-0.7013041377067566
73;0.7819992303848267;0.6435960531234741;-0.7820270657539368;1e-05;0.7088983654975891;0.5503576397895813;-0.702088475227356
74;0.7804758548736572;0.6427146792411804;-0.783774733543396;1e-05;0.7120426297187805;0.5542287826538086;-0.7054015398025513
75;0.7828580737113953;0.6454203128814697;-0.7855951189994812;1e-05;0.7119380831718445;0.5540479421615601;-0.7049137949943542
76;0.7882083654403687;0.6516737341880798;-0.7880525588989258;1e-05;0.7088128924369812;0.5504559874534607;-0.7012437582015991
77;0.7863858938217163;0.649627685546875;-0.7861614227294922;1e-05;0.7065234780311584;0.5476406812667847;-0.6987560391426086
78;0.7890027761459351;0.652901291847229;-0.7902321219444275;1e-05;0.7109436988830566;0.5528239607810974;-0.7038831114768982
79;0.790103554725647;0.65458083152771;-0.792174220085144;1e-05;0.7090238928794861;0.55072021484375;-0.7020517587661743
80;0.7932035326957703;0.6584745049476624;-0.794476330280304;1e-05;0.7124583125114441;0.5547435879707336;-0.7050906419754028
81;0.7942546010017395;0.6604213118553162;-0.7939241528511047;1e-05;0.7132988572120667;0.5556139349937439;-0.7066401839256287
82;0.7975035309791565;0.6640052795410156;-0.7980861067771912;1e-05;0.7172115445137024;0.560559093952179;-0.7097089886665344
83;0.7961408495903015;0.6628543138504028;-0.7959023714065552;1e-05;0.7135351300239563;0.5558249354362488;-0.7076693773269653
84;0.8001651763916016;0.6677888631820679;-0.8003395199775696;1e-05;0.7146720886230469;0.5574381351470947;-0.7080042362213135
85;0.799532949924469;0.667201817035675;-0.7997645735740662;1e-05;0.7159998416900635;0.55913245677948;-0.7091268301010132
86;0.7979224324226379;0.6652565598487854;-0.7992648482322693;1e-05;0.7146070599555969;0.5572687983512878;-0.7078003287315369
87;0.7967826128005981;0.6672298908233643;-0.8034459948539734;1e-05;0.7185357213020325;0.5620302557945251;-0.7112412452697754
88;0.8036409020423889;0.6725271344184875;-0.8041066527366638;1e-05;0.713790237903595;0.5562034249305725;-0.7070363759994507
89;0.801613450050354;0.6701515913009644;-0.8014980554580688;1e-05;0.7114085555076599;0.5536144375801086;-0.7030375003814697
90;0.8003324270248413;0.6695652008056641;-0.8036162853240967;1e-05;0.720036506652832;0.5639371275901794;-0.7126325368881226
91;0.7977099418640137;0.6683341264724731;-0.8036655187606812;1e-05;0.7120607495307922;0.5543034672737122;-0.7038553953170776
92;0.8045409321784973;0.6752060651779175;-0.8076869249343872;1e-05;0.7130846977233887;0.5556591153144836;-0.7056082487106323
93;0.8088575005531311;0.6802479028701782;-0.8084214925765991;1e-05;0.7084038853645325;0.549774169921875;-0.7003896832466125
94;0.8057957291603088;0.6768131256103516;-0.8087766766548157;1e-05;0.7181873321533203;0.5615780353546143;-0.710909366607666
95;0.8103346228599548;0.6823447942733765;-0.8102166652679443;1e-05;0.7199117541313171;0.5637593865394592;-0.7121689915657043
96;0.8111245632171631;0.6838563680648804;-0.811332106590271;1e-05;0.7122578024864197;0.5545171499252319;-0.7037211656570435
97;0.8130647540092468;0.6859558820724487;-0.8134106993675232;1e-05;0.7129324078559875;0.5554755926132202;-0.7048274874687195
98;0.8135989308357239;0.6868404150009155;-0.8154381513595581;1e-05;0.7200228571891785;0.5638795495033264;-0.7132982015609741
99;0.8158209919929504;0.6897817254066467;-0.8165291547775269;1e-05;0.7160962224006653;0.5592124462127686;-0.7093654870986938
