epoch;loss;lr;precision;recall;val_loss;val_precision;val_recall
20;0.10284729301929474;0.002;0.7563124895095825;0.6608523726463318;0.10600517690181732;0.738052248954773;0.8110374212265015
21;0.10149724036455154;0.002;0.7576267123222351;0.6666825413703918;0.10486088693141937;0.7378430366516113;0.8146129846572876
22;0.10015621036291122;0.002;0.7600648999214172;0.6654046773910522;0.10500812530517578;0.7287013530731201;0.8264368176460266
23;0.10015636682510376;0.002;0.7573594450950623;0.6623055338859558;0.10389892756938934;0.7304425239562988;0.8248913884162903
24;0.09825009107589722;0.002;0.7614477276802063;0.6675700545310974;0.10093498229980469;0.7759745717048645;0.7559782266616821
25;0.09761320054531097;0.002;0.7591782808303833;0.6718258857727051;0.1016228199005127;0.7440721392631531;0.8043436408042908
26;0.09666569530963898;0.002;0.7613095045089722;0.672149658203125;0.10154297202825546;0.7350872159004211;0.8171094059944153
27;0.09578346461057663;0.002;0.7616561651229858;0.675652027130127;0.09938670694828033;0.7650154829025269;0.7763065099716187
28;0.0956384539604187;0.002;0.7645278573036194;0.6672911047935486;0.0993136540055275;0.7504594326019287;0.799122154712677
29;0.09428126364946365;0.002;0.7633177042007446;0.6799894571304321;0.09992778301239014;0.740867018699646;0.8067120909690857
30;0.09427230060100555;0.002;0.7634240984916687;0.6731703281402588;0.09855590760707855;0.7517637014389038;0.7922271490097046
31;0.09317349642515182;0.002;0.764263927936554;0.6800293326377869;0.09762746840715408;0.7795855402946472;0.7461935877799988
32;0.09225309640169144;0.002;0.7661101818084717;0.6822284460067749;0.09819445013999939;0.7471143007278442;0.8008138537406921
33;0.09222455322742462;0.002;0.7662068009376526;0.6805763244628906;0.096894770860672;0.7591275572776794;0.7839239239692688
34;0.09157966822385788;0.002;0.7657176852226257;0.6833611130714417;0.09697528183460236;0.7596513032913208;0.7769832015037537
35;0.09245067089796066;0.002;0.7654104232788086;0.6718177795410156;0.09635017067193985;0.7838588356971741;0.7406428456306458
36;0.09022882580757141;0.002;0.7690902948379517;0.6857218742370605;0.09678156673908234;0.7832659482955933;0.7349183559417725
37;0.0901627466082573;0.002;0.76749587059021;0.6861743927001953;0.0951169952750206;0.7700803875923157;0.768277645111084
38;0.08961023390293121;0.002;0.7679312229156494;0.6866380572319031;0.09748689830303192;0.7429133057594299;0.79807049036026
39;0.08865930885076523;0.002;0.774154007434845;0.6865683794021606;0.0961456149816513;0.7445993423461914;0.8031091690063477
40;0.08865108340978622;0.002;0.7718712687492371;0.6868601441383362;0.0944395437836647;0.7718154788017273;0.7614192366600037
41;0.08793089538812637;0.002;0.7707690596580505;0.6930826902389526;0.09460712969303131;0.7867936491966248;0.7299254536628723
42;0.08802667260169983;0.002;0.7717587351799011;0.6894429326057434;0.09376464784145355;0.7861621975898743;0.7394906282424927
43;0.08800403028726578;0.002;0.7697662711143494;0.6903418898582458;0.09439481794834137;0.7638645768165588;0.7697041630744934
44;0.0873117744922638;0.002;0.7711606621742249;0.6934869885444641;0.09415745735168457;0.7638550400733948;0.770728349685669
45;0.08661221712827682;0.002;0.775341272354126;0.6929988265037537;0.09544778615236282;0.7417967915534973;0.7998353838920593
46;0.08696068823337555;0.002;0.7745482325553894;0.6882035136222839;0.09366653859615326;0.7700223326683044;0.7602487206459045
47;0.08640258014202118;0.00020000001;0.7768312096595764;0.6896497011184692;0.09404201805591583;0.7603332996368408;0.7742947340011597
48;0.08582901954650879;0.00020000001;0.7769551277160645;0.6959920525550842;0.09388218820095062;0.7666122317314148;0.7642357349395752
49;0.0860402062535286;0.00020000001;0.7774906754493713;0.6934618949890137;0.0941590964794159;0.7573665380477905;0.7793973684310913
50;0.08546183258295059;0.00020000001;0.7780958414077759;0.6964345574378967;0.0942666083574295;0.7541228532791138;0.7853139042854309
51;0.08553734421730042;2.0000001e-05;0.7766115665435791;0.6967968344688416;0.09403146058320999;0.7601542472839355;0.7752732038497925
52;0.08498471230268478;2.0000001e-05;0.7789810299873352;0.7003855109214783;0.09390906989574432;0.7616768479347229;0.7741026878356934
53;0.08591213077306747;2.0000001e-05;0.7770811319351196;0.693286120891571;0.0938049852848053;0.7650870084762573;0.7677106857299805
54;0.08587945997714996;2.0000001e-05;0.7764539122581482;0.6960441470146179;0.09382341802120209;0.764564037322998;0.7684513926506042
55;0.08527923375368118;1e-05;0.777620792388916;0.6991918087005615;0.09381340444087982;0.7644001841545105;0.7693841457366943
56;0.08540790528059006;1e-05;0.7776702046394348;0.6976071000099182;0.09386864304542542;0.7620466947555542;0.7739838361740112
57;0.08544330298900604;1e-05;0.7764711380004883;0.6993227601051331;0.09381338208913803;0.763595461845398;0.7701522707939148
58;0.0855453833937645;1e-05;0.778008759021759;0.6967982053756714;0.0938529521226883;0.76220703125;0.7729687690734863
59;0.08600562065839767;1e-05;0.7785327434539795;0.6920770406723022;0.09391870349645615;0.7610812187194824;0.7755017876625061
60;0.08519963175058365;1e-05;0.7790718078613281;0.6981786489486694;0.09387437999248505;0.7612725496292114;0.7755017876625061
61;0.08565458655357361;1e-05;0.7772881388664246;0.6954748630523682;0.09379583597183228;0.7638797163963318;0.7703900337219238
