epoch;dice_coef;jacard_coef;loss;lr;val_dice_coef;val_jacard_coef;val_loss
22;0.6801511645317078;0.5167814493179321;-0.6800805330276489;0.002;0.6767301559448242;0.5120675563812256;-0.6711552739143372
23;0.6831838488578796;0.5203891396522522;-0.6831367611885071;0.002;0.7057291865348816;0.5457205772399902;-0.7051956057548523
24;0.6834316849708557;0.5202351212501526;-0.6834760308265686;0.002;0.6789636611938477;0.5143944621086121;-0.6750530004501343
25;0.6903926730155945;0.5283510088920593;-0.6902576684951782;0.002;0.7374464869499207;0.5846007466316223;-0.7362268567085266
26;0.6978002190589905;0.537096381187439;-0.6977184414863586;0.002;0.4832461178302765;0.3189786374568939;-0.4849984049797058
27;0.6967388987541199;0.5357384085655212;-0.6968857645988464;0.002;0.7390235066413879;0.5863564610481262;-0.738216757774353
28;0.7047286033630371;0.5450491905212402;-0.7048295140266418;0.002;0.7499530911445618;0.6003326773643494;-0.7485267519950867
29;0.7078701853752136;0.5489118695259094;-0.7077613472938538;0.002;0.7427639961242676;0.5912247896194458;-0.7415186166763306
30;0.7079658508300781;0.5489603281021118;-0.7078806161880493;0.002;0.7550743222236633;0.6067484021186829;-0.7535203695297241
31;0.7166048288345337;0.5592256188392639;-0.7163040041923523;0.002;0.7564013600349426;0.6085463166236877;-0.7551575899124146
32;0.7141939401626587;0.5565789937973022;-0.7141188383102417;0.002;0.7376191020011902;0.5847542881965637;-0.7372295260429382
33;0.7204694151878357;0.5640177130699158;-0.7204035520553589;0.002;0.7597994804382324;0.6129560470581055;-0.7577605247497559
34;0.7233169674873352;0.5675849914550781;-0.7235755920410156;0.002;0.7614853382110596;0.6150547862052917;-0.7595612406730652
35;0.7265954613685608;0.571418285369873;-0.726425051689148;0.002;0.7547139525413513;0.606502890586853;-0.7531532645225525
36;0.7315689921379089;0.5776714086532593;-0.7317478656768799;0.002;0.7608821988105774;0.6143002510070801;-0.7589960098266602
37;0.7338899970054626;0.5804091095924377;-0.7340077757835388;0.002;0.7572088241577148;0.6095126271247864;-0.7554945349693298
38;0.737220287322998;0.584475040435791;-0.7373117804527283;0.002;0.7537645697593689;0.6052582263946533;-0.7530936002731323
39;0.7423237562179565;0.5907377004623413;-0.7422844767570496;0.00020000001;0.7594062685966492;0.6124868988990784;-0.7578150033950806
40;0.744902491569519;0.5940826535224915;-0.744810163974762;0.00020000001;0.7591391205787659;0.6121591925621033;-0.7576448321342468
41;0.7441146969795227;0.5931795835494995;-0.744125485420227;0.00020000001;0.7580581307411194;0.6107698082923889;-0.7567124366760254
42;0.7450833916664124;0.5942831635475159;-0.7450985312461853;0.00020000001;0.7612558007240295;0.6147888898849487;-0.7597475647926331
43;0.7467080950737;0.5965046882629395;-0.7468796968460083;0.00020000001;0.7589710354804993;0.6119118332862854;-0.757796049118042
44;0.7459491491317749;0.5955212116241455;-0.7459408044815063;0.00020000001;0.7605032324790955;0.6138532161712646;-0.7593370676040649
45;0.7486967444419861;0.5989332795143127;-0.7485841512680054;0.00020000001;0.7511211037635803;0.6019272208213806;-0.7506410479545593
46;0.748664915561676;0.5987512469291687;-0.7488320469856262;0.00020000001;0.7395787239074707;0.5873820185661316;-0.7397064566612244
47;0.7492193579673767;0.5995333194732666;-0.749260663986206;2.0000001e-05;0.7589841485023499;0.611903190612793;-0.7580811381340027
48;0.7495927214622498;0.600145697593689;-0.7496418952941895;2.0000001e-05;0.7585561275482178;0.6113662719726562;-0.7576234936714172
49;0.7497067451477051;0.6001165509223938;-0.7497096061706543;2.0000001e-05;0.7572803497314453;0.6097431778907776;-0.756505012512207
50;0.7507128119468689;0.6014862060546875;-0.7506099939346313;2.0000001e-05;0.7578568458557129;0.6104848384857178;-0.7569478750228882
51;0.7489323616027832;0.5993565917015076;-0.7488592267036438;1e-05;0.757343053817749;0.6098318099975586;-0.7565132975578308
52;0.7496713399887085;0.6001409292221069;-0.7495050430297852;1e-05;0.7570158839225769;0.6094148755073547;-0.7561901807785034
53;0.7524856328964233;0.6037452220916748;-0.7524521946907043;1e-05;0.7565973401069641;0.6088840961456299;-0.7557927966117859
54;0.7512719631195068;0.6023086905479431;-0.7511000633239746;1e-05;0.7569791674613953;0.6093747019767761;-0.7561262249946594
55;0.7517773509025574;0.6028835773468018;-0.7517173886299133;1e-05;0.7564323544502258;0.6086768507957458;-0.7556177973747253
56;0.750404417514801;0.6011746525764465;-0.7506769895553589;1e-05;0.75673907995224;0.6090664863586426;-0.7558961510658264
57;0.7497187852859497;0.6002033352851868;-0.7497028112411499;1e-05;0.756502091884613;0.6087600588798523;-0.7557291984558105
