epoch;dice_coef;jacard_coef;loss;lr;val_dice_coef;val_jacard_coef;val_loss
17;0.749296247959137;0.5995959043502808;-0.7491024136543274;0.002;0.7594266533851624;0.6136981844902039;-0.7528382539749146
18;0.749987006187439;0.6004734039306641;-0.7498887777328491;0.002;0.759959876537323;0.6142416596412659;-0.7527991533279419
19;0.7512714266777039;0.6021134257316589;-0.7504878044128418;0.00020000001;0.7597594261169434;0.6140844821929932;-0.753376841545105
20;0.7510482668876648;0.601879894733429;-0.7508578896522522;0.00020000001;0.7610495090484619;0.615990936756134;-0.7547450065612793
21;0.7492793798446655;0.5998093485832214;-0.7510833740234375;0.00020000001;0.7615082263946533;0.6164652705192566;-0.7540814876556396
22;0.7502550482749939;0.6011983752250671;-0.7519906163215637;0.00020000001;0.7614908218383789;0.6164769530296326;-0.7541114091873169
23;0.7516590356826782;0.6025315523147583;-0.7517431378364563;0.00020000001;0.7612149119377136;0.6160152554512024;-0.7536079287528992
24;0.7520579695701599;0.6031883358955383;-0.7521653771400452;0.00020000001;0.7607433199882507;0.6154751181602478;-0.7531143426895142
25;0.7535076141357422;0.6049166917800903;-0.753559947013855;2.0000001e-05;0.7606973052024841;0.6153618693351746;-0.752980649471283
26;0.7520068287849426;0.6030858159065247;-0.7522389888763428;2.0000001e-05;0.7613481879234314;0.6162118315696716;-0.7537840604782104
27;0.7521389126777649;0.6031776666641235;-0.7516320943832397;2.0000001e-05;0.7616510391235352;0.6166226863861084;-0.7542330026626587
28;0.7525869011878967;0.6036925315856934;-0.7526736259460449;2.0000001e-05;0.7618773579597473;0.6169300079345703;-0.7544788122177124
29;0.7524037957191467;0.6037191152572632;-0.7526978850364685;1e-05;0.7619425654411316;0.6170026063919067;-0.7545648217201233
30;0.7522358894348145;0.6034168004989624;-0.7524590492248535;1e-05;0.7620889544487;0.6171931624412537;-0.754737138748169
31;0.7537788152694702;0.6052603721618652;-0.7533955574035645;1e-05;0.7620088458061218;0.6170745491981506;-0.7546426057815552
32;0.7519282698631287;0.6030264496803284;-0.7516815066337585;1e-05;0.7617306113243103;0.6166860461235046;-0.7543604969978333
33;0.7525337338447571;0.6036719083786011;-0.7525138854980469;1e-05;0.762098491191864;0.6171823143959045;-0.754785418510437
34;0.7533101439476013;0.6046602725982666;-0.7532764077186584;1e-05;0.7619238495826721;0.6169582605361938;-0.75458824634552
35;0.7538500428199768;0.6053367853164673;-0.7536119818687439;1e-05;0.7617855072021484;0.616772472858429;-0.7544547319412231
36;0.7535626292228699;0.6049783825874329;-0.7531887888908386;1e-05;0.761965274810791;0.6170158982276917;-0.7546707987785339
37;0.7527835965156555;0.6040087342262268;-0.752936601638794;1e-05;0.7621068954467773;0.6172049641609192;-0.754810094833374
38;0.7528942823410034;0.6041072607040405;-0.7528867125511169;1e-05;0.7618875503540039;0.6169144511222839;-0.7545633316040039
39;0.7534090280532837;0.604794442653656;-0.7533402442932129;1e-05;0.7621068954467773;0.6172108054161072;-0.7548327445983887
40;0.7526533603668213;0.6038767695426941;-0.7525478601455688;1e-05;0.7622026801109314;0.6173465251922607;-0.7549251317977905
41;0.7528830170631409;0.6042483448982239;-0.7535879015922546;1e-05;0.7623686790466309;0.617559015750885;-0.7551096677780151
42;0.7528582811355591;0.6040575504302979;-0.7530688643455505;1e-05;0.7622268795967102;0.6173800826072693;-0.7549981474876404
43;0.7509204745292664;0.6016554236412048;-0.7512445449829102;1e-05;0.7622990608215332;0.6174604892730713;-0.7550743222236633
44;0.7501162886619568;0.6009764671325684;-0.752034068107605;1e-05;0.7625210881233215;0.6177664399147034;-0.7553282380104065
45;0.750108540058136;0.6011232733726501;-0.7522721290588379;1e-05;0.7626774311065674;0.6179786324501038;-0.755496621131897
46;0.7528418898582458;0.6041337251663208;-0.7529069781303406;1e-05;0.7624000906944275;0.6176058650016785;-0.7551509141921997
47;0.7496307492256165;0.6008375883102417;-0.7526060342788696;1e-05;0.7624587416648865;0.6176755428314209;-0.7552391886711121
48;0.7529405355453491;0.6041558980941772;-0.7530063986778259;1e-05;0.7623960375785828;0.6175940036773682;-0.7551254630088806
49;0.7533910274505615;0.6048545241355896;-0.7528631687164307;1e-05;0.762337863445282;0.6175153851509094;-0.755101203918457
50;0.7467849850654602;0.5985835790634155;-0.7517373561859131;1e-05;0.7626614570617676;0.6179445385932922;-0.7554797530174255
51;0.7527879476547241;0.6039732098579407;-0.7523530721664429;1e-05;0.7624803185462952;0.6177019476890564;-0.7552570104598999
52;0.7521594762802124;0.6032923460006714;-0.7524492740631104;1e-05;0.76255863904953;0.6178099513053894;-0.755347728729248
53;0.7527289390563965;0.6038898229598999;-0.7532364726066589;1e-05;0.7625560164451599;0.6177989840507507;-0.7553494572639465
54;0.7539111375808716;0.6055402159690857;-0.7530342936515808;1e-05;0.7625067234039307;0.6177343726158142;-0.7552663087844849
55;0.7513770461082458;0.6024103760719299;-0.7516896724700928;1e-05;0.7624063491821289;0.6176078915596008;-0.7551260590553284
56;0.7525015473365784;0.6037273406982422;-0.7526095509529114;1e-05;0.7624323964118958;0.6176411509513855;-0.7551745176315308
57;0.7541670203208923;0.6059218645095825;-0.7536798715591431;1e-05;0.7623904347419739;0.6175875663757324;-0.7550753355026245
58;0.7540956735610962;0.6056966781616211;-0.7538668513298035;1e-05;0.7627717852592468;0.6180993914604187;-0.7555956840515137
59;0.752780556678772;0.6039827466011047;-0.752934992313385;1e-05;0.7627211213111877;0.61802738904953;-0.755515992641449
60;0.7507275342941284;0.601937472820282;-0.7529582977294922;1e-05;0.7625862956047058;0.6178391575813293;-0.7553373575210571
61;0.7519814968109131;0.6029853224754333;-0.7520899772644043;1e-05;0.7622900009155273;0.6174414753913879;-0.7550223469734192
62;0.7518168687820435;0.6028767824172974;-0.7522952556610107;1e-05;0.7625015377998352;0.6177254319190979;-0.7552571296691895
63;0.7536751627922058;0.6052922606468201;-0.7531784176826477;1e-05;0.7624399065971375;0.617642343044281;-0.7551708221435547
64;0.7534063458442688;0.6047228574752808;-0.7535252571105957;1e-05;0.7629052996635437;0.618262529373169;-0.7557198405265808
65;0.7520321011543274;0.603089451789856;-0.751954972743988;1e-05;0.7629473805427551;0.6183178424835205;-0.7557880282402039
66;0.7528027892112732;0.6040300130844116;-0.7527860403060913;1e-05;0.7628663182258606;0.6182219386100769;-0.7556629180908203
67;0.7534527778625488;0.6047840118408203;-0.7534963488578796;1e-05;0.7627341151237488;0.6180443167686462;-0.7555174827575684
68;0.7534419894218445;0.6048159599304199;-0.7533385157585144;1e-05;0.7629333138465881;0.6183030605316162;-0.7557246088981628
69;0.7520732879638672;0.6031197309494019;-0.7520704865455627;1e-05;0.762725830078125;0.6180149912834167;-0.7555088400840759
70;0.7534609436988831;0.6050087213516235;-0.7529563307762146;1e-05;0.7624998092651367;0.6177115440368652;-0.7552345395088196
71;0.7524116039276123;0.6035012602806091;-0.7524268627166748;1e-05;0.7626689076423645;0.6179428696632385;-0.755454421043396
72;0.7520601153373718;0.603095293045044;-0.7520653605461121;1e-05;0.7627378106117249;0.6180405616760254;-0.7555298805236816
73;0.7526443004608154;0.6039212942123413;-0.7524855732917786;1e-05;0.7625465989112854;0.6177946329116821;-0.7552815675735474
74;0.7521694302558899;0.6033028960227966;-0.7524926662445068;1e-05;0.7629866003990173;0.6183831095695496;-0.7557666301727295
75;0.7529197931289673;0.6042505502700806;-0.7526845335960388;1e-05;0.7627900242805481;0.6181191802024841;-0.7554832696914673
76;0.7533800601959229;0.6047579646110535;-0.7533003091812134;1e-05;0.7628611922264099;0.6182058453559875;-0.7556313872337341
77;0.7523748278617859;0.6034342050552368;-0.7526817917823792;1e-05;0.7629520893096924;0.618326723575592;-0.7557233572006226
78;0.7493141293525696;0.6001830697059631;-0.7515425086021423;1e-05;0.7630612254142761;0.6184713840484619;-0.7559075355529785
79;0.7546662092208862;0.6063953042030334;-0.7543095350265503;1e-05;0.762901782989502;0.618265688419342;-0.7557076215744019
80;0.7523685693740845;0.603532612323761;-0.7524767518043518;1e-05;0.7626826167106628;0.6179829239845276;-0.755386233329773
81;0.7529699206352234;0.6042975187301636;-0.7531120777130127;1e-05;0.7624979019165039;0.6177303791046143;-0.7551753520965576
82;0.7535324096679688;0.6049325466156006;-0.7533139586448669;1e-05;0.7622565627098083;0.6174060702323914;-0.7548844218254089
83;0.7533270120620728;0.6047409176826477;-0.7534814476966858;1e-05;0.7624455094337463;0.6176698803901672;-0.7551085948944092
84;0.7533329725265503;0.6046661138534546;-0.753246545791626;1e-05;0.7627710700035095;0.6181071400642395;-0.7554699182510376
85;0.7515364289283752;0.6029715538024902;-0.7536811232566833;1e-05;0.7628334164619446;0.6181800365447998;-0.7555314898490906
86;0.7504528164863586;0.6013782024383545;-0.7522087097167969;1e-05;0.7629203200340271;0.6182993054389954;-0.7557111978530884
87;0.7496253252029419;0.6006813645362854;-0.7522560954093933;1e-05;0.7630411982536316;0.6184577941894531;-0.7558862566947937
88;0.7511770725250244;0.6022801399230957;-0.7527005672454834;1e-05;0.7628743648529053;0.6182296276092529;-0.755689263343811
89;0.752115786075592;0.6032602190971375;-0.7526868581771851;1e-05;0.7628917098045349;0.6182555556297302;-0.7556852698326111
90;0.7531223893165588;0.6046022176742554;-0.7527034878730774;1e-05;0.7628879547119141;0.6182377338409424;-0.7556856274604797
91;0.7522321343421936;0.6036397814750671;-0.7538504004478455;1e-05;0.7626636028289795;0.6179460287094116;-0.7554020881652832
92;0.7538215517997742;0.6054482460021973;-0.7535723447799683;1e-05;0.7626473307609558;0.617926836013794;-0.7553753852844238
93;0.7539146542549133;0.6054060459136963;-0.7536212205886841;1e-05;0.7627413272857666;0.6180549263954163;-0.7554734945297241
