epoch;dice_coef;jacard_coef;loss;lr;val_dice_coef;val_jacard_coef;val_loss
0;0.6010743975639343;0.4388726055622101;-0.6008493900299072;0.002;0.009938327595591545;0.0050293998792767525;-0.01190092135220766
1;0.7206056118011475;0.5641329288482666;-0.7206801772117615;0.002;0.041880566626787186;0.021814830601215363;-0.04856262728571892
2;0.7329363822937012;0.5792685151100159;-0.7332543134689331;0.002;0.37575599551200867;0.23186486959457397;-0.3665950894355774
3;0.7388185858726501;0.5866498351097107;-0.7388173937797546;0.002;0.751236617565155;0.6018819212913513;-0.7500938177108765
4;0.7428362369537354;0.5916290879249573;-0.7427608370780945;0.002;0.6934346556663513;0.5309144854545593;-0.6932445168495178
5;0.7473544478416443;0.5973449945449829;-0.7470482587814331;0.002;0.1865309625864029;0.10402106493711472;-0.18820735812187195
6;0.7464428544044495;0.596184492111206;-0.746796190738678;0.002;0.7610568404197693;0.6147515773773193;-0.7599557638168335
7;0.7528650760650635;0.6044085025787354;-0.7525714635848999;0.002;0.5965766310691833;0.42573657631874084;-0.5956810712814331
8;0.756417453289032;0.608906090259552;-0.7563174962997437;0.002;0.7604205012321472;0.6135282516479492;-0.7597149610519409
9;0.7619753479957581;0.6161630749702454;-0.7622060179710388;0.002;0.7408766150474548;0.5888705849647522;-0.7406318187713623
10;0.7642699480056763;0.619027316570282;-0.7642486691474915;0.002;0.7570381760597229;0.6097055077552795;-0.7543624639511108
11;0.7725783586502075;0.6298667192459106;-0.7725074291229248;0.00020000001;0.7843449115753174;0.6453494429588318;-0.7828303575515747
12;0.7770794034004211;0.6358668804168701;-0.7769543528556824;0.00020000001;0.7826051115989685;0.6430538892745972;-0.7811590433120728
13;0.7790805697441101;0.638497531414032;-0.7789554595947266;0.00020000001;0.7820417881011963;0.6423307061195374;-0.7804617285728455
14;0.782382607460022;0.6429257392883301;-0.782286524772644;0.00020000001;0.7758288979530334;0.6341999173164368;-0.7739710807800293
15;0.7826682925224304;0.6432996392250061;-0.7826634645462036;0.00020000001;0.7772952914237976;0.6360740661621094;-0.775126576423645
16;0.7851656079292297;0.6467273235321045;-0.7850984334945679;2.0000001e-05;0.7767580151557922;0.6353198885917664;-0.7750557065010071
17;0.7856948375701904;0.6475028395652771;-0.7855408787727356;2.0000001e-05;0.7770519852638245;0.6356983780860901;-0.7754837274551392
18;0.7866123914718628;0.6485795378684998;-0.7864962816238403;2.0000001e-05;0.7773332595825195;0.6360768675804138;-0.7757776975631714
19;0.7868562340736389;0.6489086747169495;-0.786785900592804;2.0000001e-05;0.7759745717048645;0.6342787742614746;-0.7745460271835327
20;0.7867969274520874;0.6489889621734619;-0.7867977619171143;1e-05;0.7757627964019775;0.6339935660362244;-0.7744337916374207
21;0.7878490686416626;0.6502883434295654;-0.7877953052520752;1e-05;0.7758017182350159;0.6340413689613342;-0.7744598388671875
22;0.7880712151527405;0.6506233215332031;-0.7879734039306641;1e-05;0.7753056883811951;0.6333840489387512;-0.7740705609321594
23;0.7872276306152344;0.6495707631111145;-0.787402868270874;1e-05;0.7749668955802917;0.6329448819160461;-0.7736859321594238
24;0.7863141894340515;0.6482902765274048;-0.7862622141838074;1e-05;0.7759190201759338;0.6341997385025024;-0.7746261358261108
25;0.787930428981781;0.6505140066146851;-0.7879437208175659;1e-05;0.7746843695640564;0.6325753331184387;-0.7734192609786987
26;0.7885915637016296;0.6513622403144836;-0.7886912822723389;1e-05;0.7758376002311707;0.6340933442115784;-0.7744766473770142
